clinicName,Location,OpeningHours,Age,Contact
THE SPORE GASTROENTEROLOGY  LIVER INTERNIST CENTRE,"6A NAPIER ROAD #03-37B GLENEAGLES , HOSPITAL ANNEXE BLOCK  S(258500)",WEEKDAYSFROM0900-1800HRWEEKENDFROM0900-1200HR\n,From13andUp,64720337
THE TENTERAM CLINIC,BLK 116B JALAN TENTERAM #01-549 TENTERAM PEAK  S(322116),MONDAY-FRIDAY/SUNDAY9AM-12PMMONDAY-THURSDAY1900-2100\n,From0andUp,62507991
THOMSON GP CLINIC,"2 BALESTIER ROAD #01-671 BALESTIER HILL , SHOPPING CENTRE  S(320002)","MONDAY-FRIDAY:8:30AM-5PM\n,SATURDAY:8:30AM-1PM\n,SUNDAY/PH:CLOSED\n",From0andUp,69338376
THOMSON MEDICAL CENTRE,339 THOMSON ROAD  S(307677),24-HOURWALK-INCLINIC\n,From0andUp,62569494
TP SIM FAMILY CLINIC  SURGERY,BLK 509 BISHAN STREET 11 #01-378  S(570509),"MONDAY-FRIDAY:8:30AM-02:30PM\nSATURDAY:8:30AM-10:30AM,SUNDAY:8:30AM-10:30AM,PH:8:30AM-10:30AM\n",From0andUp,63538010
TRINITY MEDICAL  AESTHETIC CLINIC,BLK 151 SIMEI STREET 1 #01-33  S(520151),MONDAY-FRIDAY:08:00AM-01:00PM\n02:00PM\n-04:00PM\n,From13andUp,62602822
TRINITY MEDICAL PUNGGOL,BLK 273C PUNGGOL PLACE #01-874  S(823273),MONDAY-FRIDAY:8:30AM-12PM\n2PM-4:30PM\n6PM-9PM\nSATURDAY/SUNDAY:8:30AM-12PM\n,From13andUp,66948238
TRINITY MEDICAL SHENTON,"6 SHENTON WAY #21-10 OUE DOWNTOWN   , S(068809)",MONDAY-FRIDAY:9AM-5PM\n,From0andUp,62279918
TRINITY MEDICAL CLINIC,BLK 130 JURONG GATEWAY ROAD #02-205/207  S(600130),"MONDAY,WEDNESDAYFRIDAY:9AM-1230PM\n2PM-5PM\nTUESDAY-THURSDAY:9AM-1230PM\n2PM-5PM\n6PM-9PM\nSATURDAY-SUNDAY:9-12:30PM\n",From0andUp,65631552
TRUCARE MEDICAL AND SURGERY,"1187 UPPER SERANGOON ROAD #01-53 THE , MIDTOWN  S(533971)",MONDAY-FRIDAY:08:00AM-01:00PM\n02:00PM-04:00PM\nSATURDAY-SUNDAY:9AM-12:30PM\nMONDAY-FRIDAY:08:00AM-01:00PM\nSATURDAY-SUNDAY:9AM-12:30PM\n,From7andUp,63853525
TRUCARE MEDICAL AND SURGERY,"BLK 226A ANG MO KIO AVENUE 1 #01-631 KEBUN
BARU MALL S(561226)",MONDAY-FRIDAY:08:00AM-01:00PM\nSATURDAY-SUNDAY:9AM-12:30PM\n,From7andUp,62558849
TRUE MEDICAL CLINIC PAYA LEBAR QUARTER,"10 PAYA LEBAR ROAD #04-26 PAYA LEBAR QUARTER   , S(409057)",MONDAY-FRIDAY:8:30AM-1PM\n2PM\n5:30PM\nCLOSEDBETWEEN1PM-2PM\nSATURDAY:8:30AM-1PM\nSUNDAY/PH:CLOSED\n,From0andUp,69701933
TRUE MEDICAL CLINIC TAMPINES WEST,"824 TAMPINES STREET 81 #01-26 TAMPINES , GROVE  S(520824)",DAILYINCLUDINGPH:8AM-2PM\n6PM\n-11PM\n2PM-5PM\nCLOSEDBETWEEN2PM-6PM\n,From0andUp,69090324
TUAS SOUTH MEDICAL CENTRE,"6 TUAS SOUTH STREET 15 #01-103 CDPL (TUAS) , DORMITORY  S(636906)","MONDAY-SUNDAY,PH:9:30AM-4:30PM\n",From13andUp,69700747
TUAS VIEW MEDICAL CENTRE,"70 TUAS SOUTH AVENUE 1 #02-00 TUAS VIEW , DORMITORY  S(637285)",9:30AM-4:30PM\n,From0andUp,69700747
TWIN CITY MEDICAL CENTRE,"1 KIM SENG PROMENADE #01-136 GREAT WORLD , CITY  S(237994)",MONDAY-FRIDAY:9:00AM-3:30PM\n,From7andUp,62351175
UBI FAMILY CLINIC  SURGERY,BLK 305 UBI AVENUE 1 #01-167  S(400305),MONDAY-SATURDAY(FORPDT)-8:30AM-11:30AM\n,From13andUp,67497922
UNIHEALTH 24HR CLINIC JURONG EAST,BLK 135 JURONG GATEWAY ROAD #01-317  S(600135),"OPEN24-HRS,DAILY,MONDAY-SUNDAY\n",From0andUp,69705868
UNIHEALTH 24HR CLINIC TOA PAYOH,BLK 178 TOA PAYOH CENTRAL #01-218  S(310178),"24HOURS,EVERYDAY\n",From0andUp,62031639
UNIHEALTH CLINIC BEDOK,BLK 214 BEDOK NORTH STREET 1 #01-171  S(460214),"EVERYDAY,8:30AM-10PM\nINCLUDINGWEEKENDSANDPUBLICHOLIDAYS\n",From0andUp,69043488
URGENT CARE CLINIC INTERNATIONAL,"181 KITCHENER ROAD #01-01 PARKROYAL ON , KITCHENER ROAD  S(208533)","0800H-1700HMONDAY-SATURDAY,CLOSED\nWEEKENDSANDSUNDAY\n",From0andUp,69105388
VICTORY CLINIC AND SURGERY,BLK 21 GHIM MOH ROAD #01-205  S(270021),1130AM-230PM\n,From13andUp,64671641
VITALCARE CLINIC AND SURGERY PTE LTD,BLK 525 ANG MO KIO AVENUE 10 #01-2399 CHENG SAN CENTRE  S(560525),MONDAYANDWEDNESDAY:06:00PM\n-10:00PM\nMONDAY-FRIDAY:07:00AM-03:00PM\nSATURDAY:08:00AM-01:00PM\nSUNDAY:08:00AM-01:00PM\n,From7andUp,62565154
WEN  WENG FAMILY CLINIC,BLK 505 CANBERRA LINK #01-03  S(750505),ONAPPOINTMENTBASIS\n,From13andUp,62571198
WLH MEDICAL,1 SCOTTS ROAD #20-11 SHAW CENTRE  S(228208),MONDAY-FRIDAY:09:30AM-05:00PM\nSATURDAY:09:30AM-12:00PM\n,From7andUp,66629366
WONG CLINIC,BLK 539 BEDOK NORTH STREET 3 #01-603  S(460539),MONDAYANDWEDNESDAY:09:15AM-01:00PM\n02:00PM\n-04:00PM\n07:00PM-09:00PM\nTUESDAYANDTHURSDAY:09:15AM-01:00PM\n02:00PM-05:00PM\nFRIDAY:09:15AM-01:00PM\n02:00PM-05:00PM\nSATURDAYANDSUNDAY:09:15AM-12:30PM\n,From13andUp,62412267
WOODGROVE MEDICAL,"30 WOODLANDS AVENUE 1 #02-03/04 THE , WOODGROVE  S(739065)",8:30AM-4PM\n6PM-9:30PM\n,From13andUp,63668831
WOODLANDS MEDICAL CENTRE,BLK 210 MARSILING CRESCENT #01-09  S(730210),MONDAY-FRIDAY:2:00PM-4:30PM\n6:00PM\n-8:00PM\nSUNDAY:8:30AM-12:30PM\nSATURDAYANDPUBLICHOLIDAY:CLOSED\n,From13andUp,62698888
YANG  YAP CLINIC  SURGERY,"BLK 537 BEDOK NORTH ST 3 #01-571  S(460537) , BLK 537 BEDOK NORTH ST 3 #01-571  S(460537)","MONDAY,TUESDAYS,THURSDAY,FRIDAY:8:30-5:30PM\nWEDNESDAY,SATURDAY:8:30-12,SUNDAY,PHCLOSED\nMONDAY,TUESDAYS,THURSDAY,FRIDAY:8:30-5:30PM\nWEDNESDAY,SATURDAY:8:30-12,SUNDAY,PHCLOSED\n",From0andUp,
YAO MEDICAL CLINIC,BLK 419 TAMPINES STREET 41 #01-96  S(520419),MONDAY-FRIDAY:8:30AM-12:30PM\n2:00PM-4:00PM\nSATURDAY:8:30AM-12:30PM\nSUNDAYANDPUBLICHOLIDAY:CLOSED\n,From13andUp,67830232
YIM CLINIC,11A BOON TIONG ROAD #02-03/04/05  S(161011),MONDAY-FRIDAY:8AM-8PM\nSATURDAY/SUNDAY-8AM-1PM\nPUBLICHOLIDAY-CLOSED\n,From13andUp,62707587
YIM MEDICAL CENTRE ADMIRALTY MRT,678 WOODLANDS AVE 6 #01-722  S(730678),MONDAYTUESDAYTHURSDAYFRIDAYSATURDAY8301PM\nWEDNESDAY2-5PM\n,From7andUp,68939181
ZENITH MEDICAL CLINIC,BLK 266C PUNGGOL WAY #01-374  S(823266),MONDAY-FRIDAY:08:00AM-01:00PM\n06:00PM-11:00PM\nSATURDAY:08:00AM-01:00PM\nSUNDAYANDPUBLICHOLIDAY:06:00PM-11:00PM\n,From0andUp,64433678
